,Team,Off_Rating,Def_Rating,Year,NBA Champion,Normalized_Off_Rating,Normalized_Def_Rating,Contender,Team,Off_Rating,Def_Rating,Year,Normalized_Off_Rating,Normalized_Def_Rating,Contender at Christmas
323,Charlotte Bobcats,102.4,106.3,2007,False,0.0454545454545454,0.3801652892561987,False,Washington Wizards,103.3,110.6,2008.0,0.3594771241830066,0.07692307692307687,False
324,Chicago Bulls,104.0,98.8,2007,False,0.1909090909090904,1.0,False,Atlanta Hawks,112.7,104.4,2009.0,1.0,0.6315789473684206,True
325,Cleveland Cavaliers,104.4,100.6,2007,False,0.2272727272727272,0.8512396694214879,False,Boston Celtics,109.2,100.1,2009.0,0.7976878612716762,0.9144736842105265,True
326,Dallas Mavericks,109.7,102.1,2007,False,0.7090909090909089,0.7272727272727277,True,Charlotte Bobcats,100.0,98.9,2009.0,0.26589595375722513,0.9934210526315784,False
327,Denver Nuggets,106.7,105.1,2007,False,0.4363636363636361,0.4793388429752072,False,Chicago Bulls,97.5,105.3,2009.0,0.12138728323699391,0.5723684210526316,False
328,Detroit Pistons,107.4,102.6,2007,False,0.5,0.6859504132231409,False,Cleveland Cavaliers,109.8,102.6,2009.0,0.8323699421965315,0.7500000000000002,True
329,Golden State Warriors,106.2,106.5,2007,False,0.3909090909090906,0.3636363636363638,False,Dallas Mavericks,106.9,101.5,2009.0,0.6647398843930636,0.8223684210526314,True
330,Houston Rockets,104.7,99.7,2007,False,0.2545454545454543,0.9256198347107434,False,Denver Nuggets,111.4,105.1,2009.0,0.92485549132948,0.5855263157894739,True
331,Indiana Pacers,101.9,104.4,2007,False,0.0,0.5371900826446276,False,Detroit Pistons,102.3,107.6,2009.0,0.39884393063583773,0.4210526315789477,False
332,Los Angeles Clippers,103.8,104.2,2007,False,0.1727272727272719,0.5537190082644626,False,Golden State Warriors,103.6,108.8,2009.0,0.4739884393063578,0.3421052631578949,False
333,Los Angeles Lakers,107.3,107.5,2007,False,0.4909090909090901,0.2809917355371903,False,Houston Rockets,107.1,105.0,2009.0,0.6763005780346816,0.5921052631578947,False
334,Memphis Grizzlies,105.7,110.9,2007,False,0.3454545454545452,0.0,False,Indiana Pacers,99.2,103.2,2009.0,0.2196531791907513,0.7105263157894733,False
335,Miami Heat,103.4,104.6,2007,False,0.1363636363636363,0.520661157024794,False,Los Angeles Clippers,102.4,106.2,2009.0,0.4046242774566475,0.5131578947368418,False
336,Milwaukee Bucks,106.0,110.3,2007,False,0.3727272727272722,0.0495867768595048,False,Los Angeles Lakers,106.7,98.8,2009.0,0.653179190751445,1.0,True
337,Minnesota Timberwolves,102.4,106.5,2007,False,0.0454545454545454,0.3636363636363638,False,Memphis Grizzlies,108.4,109.5,2009.0,0.7514450867052024,0.29605263157894735,False
338,New Jersey Nets,104.2,105.1,2007,False,0.2090909090909088,0.4793388429752072,False,Miami Heat,105.8,106.2,2009.0,0.6011560693641614,0.5131578947368418,False
339,New Orleans/Oklahoma City Hornets,103.7,105.4,2007,False,0.1636363636363633,0.4545454545454542,False,Milwaukee Bucks,102.1,101.5,2009.0,0.38728323699421907,0.8223684210526314,False
340,New York Knicks,104.3,107.4,2007,False,0.2181818181818174,0.2892561983471072,False,Minnesota Timberwolves,97.6,109.2,2009.0,0.12716763005780282,0.3157894736842103,False
341,Orlando Magic,104.1,103.3,2007,False,0.1999999999999989,0.6280991735537192,False,New Jersey Nets,95.4,107.9,2009.0,0.0,0.40131578947368374,False
342,Philadelphia 76ers,102.4,105.6,2007,False,0.0454545454545454,0.4380165289256205,False,New Orleans Hornets,104.7,106.9,2009.0,0.53757225433526,0.46710526315789425,False
343,Phoenix Suns,112.9,105.5,2007,False,1.0,0.4462809917355373,False,New York Knicks,104.3,106.6,2009.0,0.5144508670520227,0.4868421052631582,False
344,Portland Trail Blazers,103.8,108.6,2007,False,0.1727272727272719,0.1900826446280999,False,Oklahoma City Thunder,104.3,103.6,2009.0,0.5144508670520227,0.6842105263157897,False
345,Sacramento Kings,105.1,106.7,2007,False,0.2909090909090899,0.3471074380165289,False,Orlando Magic,108.1,102.6,2009.0,0.734104046242774,0.7500000000000002,True
346,San Antonio Spurs,108.6,99.4,2007,True,0.609090909090908,0.9504132231404951,True,Philadelphia 76ers,105.0,109.2,2009.0,0.5549132947976876,0.3157894736842103,False
347,Seattle SuperSonics,105.9,108.9,2007,False,0.3636363636363636,0.165289256198347,False,Phoenix Suns,112.7,109.0,2009.0,1.0,0.32894736842105254,False
348,Toronto Raptors,105.7,104.4,2007,False,0.3454545454545452,0.5371900826446276,False,Portland Trail Blazers,108.2,104.0,2009.0,0.7398843930635838,0.6578947368421051,True
349,Utah Jazz,108.6,105.6,2007,False,0.609090909090908,0.4380165289256205,False,Sacramento Kings,108.2,108.9,2009.0,0.7398843930635838,0.33552631578947323,False
350,Washington Wizards,108.7,109.1,2007,False,0.6181818181818179,0.1487603305785132,False,San Antonio Spurs,109.1,105.0,2009.0,0.7919075144508665,0.5921052631578947,True
351,Atlanta Hawks,105.5,107.3,2008,False,0.4803149606299212,0.292307692307692,False,Toronto Raptors,110.5,114.0,2009.0,0.8728323699421964,0.0,False
352,Boston Celtics,108.8,98.1,2008,True,0.7401574803149606,1.0,True,Utah Jazz,107.2,104.7,2009.0,0.6820809248554913,0.6118421052631575,True
353,Charlotte Bobcats,103.7,108.2,2008,False,0.3385826771653544,0.2230769230769224,False,Washington Wizards,103.8,107.4,2009.0,0.48554913294797647,0.43421052631578905,False
354,Chicago Bulls,102.9,106.0,2008,False,0.2755905511811026,0.3923076923076919,False,Atlanta Hawks,105.8,104.0,2010.0,0.525423728813559,0.6131386861313872,False
355,Cleveland Cavaliers,104.8,105.4,2008,False,0.4251968503937005,0.4384615384615375,False,Boston Celtics,108.5,98.7,2010.0,0.754237288135593,1.0,True
356,Dallas Mavericks,109.5,104.7,2008,False,0.7952755905511814,0.4923076923076916,False,Charlotte Bobcats,99.8,105.9,2010.0,0.016949152542373107,0.4744525547445254,False
357,Denver Nuggets,108.9,105.5,2008,False,0.7480314960629928,0.4307692307692303,False,Chicago Bulls,105.0,99.5,2010.0,0.45762711864406785,0.9416058394160586,False
358,Detroit Pistons,109.8,101.5,2008,False,0.8188976377952757,0.7384615384615381,True,Cleveland Cavaliers,99.7,110.3,2010.0,0.008474576271187155,0.1532846715328473,False
359,Golden State Warriors,110.4,108.5,2008,False,0.8661417322834654,0.1999999999999995,False,Dallas Mavericks,107.8,101.9,2010.0,0.6949152542372877,0.7664233576642334,True
360,Houston Rockets,105.4,100.5,2008,False,0.4724409448818902,0.8153846153846149,False,Denver Nuggets,111.4,110.1,2010.0,1.0,0.1678832116788329,False
361,Indiana Pacers,105.1,106.3,2008,False,0.4488188976377947,0.369230769230769,False,Detroit Pistons,104.6,109.3,2010.0,0.4237288135593216,0.22627737226277433,False
362,Los Angeles Clippers,99.9,107.4,2008,False,0.0393700787401575,0.2846153846153837,False,Golden State Warriors,104.3,109.8,2010.0,0.3983050847457626,0.18978102189781076,False
363,Los Angeles Lakers,111.7,104.3,2008,False,0.9685039370078746,0.5230769230769229,True,Houston Rockets,108.5,106.7,2010.0,0.754237288135593,0.4160583941605841,False
364,Memphis Grizzlies,103.9,110.2,2008,False,0.3543307086614176,0.0692307692307685,False,Indiana Pacers,102.6,101.3,2010.0,0.254237288135593,0.8102189781021902,False
365,Miami Heat,99.4,108.8,2008,False,0.0,0.1769230769230767,False,Los Angeles Clippers,103.4,107.7,2010.0,0.3220338983050854,0.34306569343065707,False
366,Milwaukee Bucks,103.9,111.1,2008,False,0.3543307086614176,0.0,False,Los Angeles Lakers,111.1,103.9,2010.0,0.9745762711864397,0.6204379562043794,True
367,Minnesota Timberwolves,102.7,110.0,2008,False,0.2598425196850393,0.0846153846153842,False,Memphis Grizzlies,104.9,105.3,2010.0,0.4491525423728819,0.5182481751824823,False
368,New Jersey Nets,102.3,107.7,2008,False,0.2283464566929129,0.2615384615384608,False,Miami Heat,110.3,99.3,2010.0,0.9067796610169485,0.9562043795620442,True
369,New Orleans Hornets,110.0,104.4,2008,False,0.8346456692913389,0.5153846153846144,True,Milwaukee Bucks,99.6,101.1,2010.0,0.0,0.8248175182481758,False
370,New York Knicks,103.5,110.4,2008,False,0.3228346456692911,0.0538461538461529,False,Minnesota Timberwolves,102.8,110.9,2010.0,0.2711864406779661,0.10948905109489049,False
371,Orlando Magic,110.4,104.9,2008,False,0.8661417322834654,0.476923076923076,False,New Jersey Nets,100.5,106.2,2010.0,0.07627118644067837,0.45255474452554756,False
372,Philadelphia 76ers,105.1,104.7,2008,False,0.4488188976377947,0.4923076923076916,False,New Orleans Hornets,103.5,100.7,2010.0,0.33050847457627136,0.854014598540146,False
373,Phoenix Suns,112.0,107.0,2008,False,0.992125984251969,0.3153846153846149,False,New York Knicks,109.4,108.1,2010.0,0.8305084745762713,0.31386861313868686,False
374,Portland Trail Blazers,105.9,106.8,2008,False,0.5118110236220477,0.3307692307692306,False,Oklahoma City Thunder,108.7,106.4,2010.0,0.771186440677966,0.43795620437956195,False
375,Sacramento Kings,106.2,108.6,2008,False,0.535433070866142,0.1923076923076923,False,Orlando Magic,105.4,102.6,2010.0,0.491525423728814,0.7153284671532854,False
376,San Antonio Spurs,106.0,100.7,2008,False,0.5196850393700787,0.7999999999999994,False,Philadelphia 76ers,102.5,103.6,2010.0,0.245762711864407,0.6423357664233584,False
377,Seattle SuperSonics,99.6,108.3,2008,False,0.0157480314960621,0.2153846153846151,False,Phoenix Suns,110.2,112.4,2010.0,0.8983050847457625,0.0,False
378,Toronto Raptors,108.9,105.6,2008,False,0.7480314960629928,0.4230769230769231,False,Portland Trail Blazers,104.9,105.7,2010.0,0.4491525423728819,0.489051094890511,False
379,Utah Jazz,112.1,104.9,2008,False,1.0,0.476923076923076,False,Sacramento Kings,100.1,108.5,2010.0,0.04237288135593216,0.28467153284671565,False
380,Washington Wizards,107.6,107.9,2008,False,0.6456692913385823,0.2461538461538452,False,San Antonio Spurs,111.4,103.3,2010.0,1.0,0.6642335766423362,True
381,Atlanta Hawks,108.3,106.7,2009,False,0.6403508771929819,0.5537190082644626,False,Toronto Raptors,107.3,111.0,2010.0,0.6525423728813555,0.10218978102189824,False
382,Boston Celtics,109.5,101.6,2009,False,0.745614035087719,0.9752066115702482,True,Utah Jazz,109.8,104.3,2010.0,0.8644067796610163,0.5912408759124093,True
383,Charlotte Bobcats,103.7,105.0,2009,False,0.236842105263158,0.6942148760330578,False,Washington Wizards,102.3,108.2,2010.0,0.22881355932203393,0.3065693430656936,False
384,Chicago Bulls,107.2,107.5,2009,False,0.543859649122807,0.4876033057851241,False,Boston Celtics,110.6,112.8,2011.0,0.8872549019607838,0.004901960784314152,False
385,Cleveland Cavaliers,111.2,101.6,2009,False,0.8947368421052629,0.9752066115702482,True,Chicago Bulls,101.1,98.9,2011.0,0.42156862745098,0.6862745098039214,False
386,Dallas Mavericks,109.0,107.0,2009,False,0.7017543859649119,0.5289256198347108,False,Dallas Mavericks,94.0,105.0,2011.0,0.07352941176470586,0.3872549019607845,False
387,Denver Nuggets,109.0,105.6,2009,False,0.7017543859649119,0.6446280991735542,True,Golden State Warriors,92.5,112.9,2011.0,0.0,0.0,False
388,Detroit Pistons,105.8,106.4,2009,False,0.4210526315789469,0.5785123966942145,False,Los Angeles Clippers,112.9,92.5,2011.0,1.0,1.0,True
389,Golden State Warriors,108.0,111.7,2009,False,0.6140350877192979,0.1404958677685951,False,Los Angeles Lakers,98.9,101.1,2011.0,0.31372549019607865,0.57843137254902,False
390,Houston Rockets,107.1,102.9,2009,False,0.5350877192982448,0.8677685950413216,True,Miami Heat,105.0,94.0,2011.0,0.6127450980392155,0.9264705882352942,True
391,Indiana Pacers,107.2,108.2,2009,False,0.543859649122807,0.4297520661157024,False,New York Knicks,112.8,110.6,2011.0,0.9950980392156858,0.11274509803921617,False
392,Los Angeles Clippers,101.0,110.1,2009,False,0.0,0.2727272727272735,False,Oklahoma City Thunder,104.3,94.7,2011.0,0.5784313725490193,0.892156862745098,True
393,Los Angeles Lakers,111.4,103.5,2009,True,0.912280701754386,0.8181818181818181,True,Orlando Magic,94.7,104.3,2011.0,0.10784313725490206,0.42156862745098067,False
394,Memphis Grizzlies,102.3,108.2,2009,False,0.1140350877192979,0.4297520661157024,False,Atlanta Hawks,102.6,100.4,2012.0,0.47976878612716756,0.8159999999999991,False
395,Miami Heat,106.8,106.5,2009,False,0.5087719298245609,0.5702479338842976,False,Boston Celtics,102.3,102.6,2012.0,0.46242774566474,0.64,False
396,Milwaukee Bucks,105.2,106.3,2009,False,0.368421052631579,0.5867768595041325,False,Brooklyn Nets,105.7,104.9,2012.0,0.6589595375722548,0.4559999999999991,False
397,Minnesota Timberwolves,104.9,109.9,2009,False,0.3421052631578951,0.2892561983471072,False,Charlotte Bobcats,101.6,110.6,2012.0,0.42196531791907504,0.0,False
398,New Jersey Nets,106.8,109.5,2009,False,0.5087719298245609,0.3223140495867771,False,Chicago Bulls,101.6,100.5,2012.0,0.42196531791907504,0.8079999999999996,False
399,New Orleans Hornets,107.6,105.8,2009,False,0.5789473684210519,0.6280991735537192,False,Cleveland Cavaliers,100.7,106.8,2012.0,0.3699421965317923,0.3039999999999998,False
400,New York Knicks,107.0,109.4,2009,False,0.526315789473684,0.330578512396694,False,Dallas Mavericks,102.1,105.6,2012.0,0.4508670520231213,0.4,False
401,Oklahoma City Thunder,101.4,107.6,2009,False,0.0350877192982461,0.4793388429752072,False,Denver Nuggets,106.6,105.1,2012.0,0.7109826589595375,0.43999999999999995,False
402,Orlando Magic,108.3,101.3,2009,False,0.6403508771929819,1.0,True,Detroit Pistons,102.2,104.5,2012.0,0.456647398843931,0.48799999999999955,False
403,Philadelphia 76ers,106.3,106.1,2009,False,0.4649122807017539,0.6033057851239674,False,Golden State Warriors,105.8,104.2,2012.0,0.6647398843930636,0.5119999999999993,False
404,Phoenix Suns,112.4,110.4,2009,False,1.0,0.2479338842975205,False,Houston Rockets,107.4,105.0,2012.0,0.7572254335260121,0.4479999999999995,False
405,Portland Trail Blazers,112.1,106.1,2009,False,0.9736842105263148,0.6033057851239674,True,Indiana Pacers,100.0,98.3,2012.0,0.3294797687861274,0.9839999999999998,False
406,Sacramento Kings,104.4,113.4,2009,False,0.2982456140350881,0.0,False,Los Angeles Clippers,109.3,98.8,2012.0,0.8670520231213874,0.9439999999999997,True
407,San Antonio Spurs,107.6,103.4,2009,False,0.5789473684210519,0.826446280991735,True,Los Angeles Lakers,107.8,104.5,2012.0,0.7803468208092487,0.48799999999999955,False
408,Toronto Raptors,105.5,108.6,2009,False,0.3947368421052629,0.3966942148760337,False,Memphis Grizzlies,103.7,98.1,2012.0,0.5433526011560698,1.0,True
409,Utah Jazz,108.5,105.8,2009,False,0.657894736842105,0.6280991735537192,True,Miami Heat,109.9,104.1,2012.0,0.9017341040462434,0.52,True
410,Washington Wizards,104.0,112.1,2009,False,0.263157894736842,0.1074380165289264,False,Milwaukee Bucks,99.4,101.3,2012.0,0.2947976878612722,0.7439999999999998,False
411,Atlanta Hawks,111.0,106.0,2010,False,0.8013698630136984,0.6019417475728159,True,Minnesota Timberwolves,102.1,100.8,2012.0,0.4508670520231213,0.7839999999999998,False
412,Boston Celtics,106.9,103.2,2010,False,0.5205479452054798,0.8737864077669906,True,New Orleans Hornets,101.6,109.0,2012.0,0.42196531791907504,0.12799999999999956,False
413,Charlotte Bobcats,103.9,102.0,2010,False,0.3150684931506853,0.9902912621359228,False,New York Knicks,110.7,104.8,2012.0,0.9479768786127173,0.46399999999999975,False
414,Chicago Bulls,102.6,104.2,2010,False,0.2260273972602736,0.7766990291262138,False,Oklahoma City Thunder,111.6,102.8,2012.0,1.0,0.6239999999999998,True
415,Cleveland Cavaliers,110.6,103.8,2010,False,0.7739726027397253,0.815533980582525,True,Orlando Magic,99.1,101.0,2012.0,0.2774566473988438,0.7679999999999996,False
416,Dallas Mavericks,107.8,105.0,2010,False,0.5821917808219175,0.6990291262135927,True,Philadelphia 76ers,101.8,105.2,2012.0,0.4335260115606937,0.4319999999999993,False
417,Denver Nuggets,110.8,106.5,2010,False,0.7876712328767119,0.5533980582524276,True,Phoenix Suns,103.4,107.0,2012.0,0.5260115606936422,0.2879999999999996,False
418,Detroit Pistons,104.5,110.3,2010,False,0.3561643835616438,0.1844660194174763,False,Portland Trail Blazers,103.4,106.1,2012.0,0.5260115606936422,0.36,False
419,Golden State Warriors,107.0,110.3,2010,False,0.5273972602739725,0.1844660194174763,False,Sacramento Kings,102.0,107.9,2012.0,0.44508670520231236,0.21599999999999908,False
420,Houston Rockets,106.8,106.8,2010,False,0.513698630136986,0.5242718446601948,False,San Antonio Spurs,108.1,100.2,2012.0,0.7976878612716762,0.8319999999999993,True
421,Indiana Pacers,103.0,106.0,2010,False,0.2534246575342466,0.6019417475728159,False,Toronto Raptors,103.4,107.6,2012.0,0.5260115606936422,0.24,False
422,Los Angeles Clippers,102.3,109.1,2010,False,0.2054794520547944,0.3009708737864086,False,Utah Jazz,105.7,105.9,2012.0,0.6589595375722548,0.3759999999999991,False
423,Los Angeles Lakers,107.6,102.7,2010,True,0.568493150684931,0.9223300970873788,True,Washington Wizards,94.3,102.8,2012.0,0.0,0.6239999999999998,False
424,Memphis Grizzlies,107.5,109.0,2010,False,0.5616438356164383,0.3106796116504858,False,Atlanta Hawks,105.4,103.8,2013.0,0.5270270270270274,0.4015151515151516,False
425,Miami Heat,105.7,103.4,2010,False,0.4383561643835618,0.8543689320388349,False,Boston Celtics,101.2,103.2,2013.0,0.24324324324324365,0.4469696969696967,False
426,Milwaukee Bucks,104.0,101.9,2010,False,0.3219178082191781,1.0,False,Brooklyn Nets,103.2,108.7,2013.0,0.3783783783783787,0.03030303030302972,False
427,Minnesota Timberwolves,100.6,110.4,2010,False,0.0890410958904107,0.1747572815533978,False,Charlotte Bobcats,99.1,100.2,2013.0,0.10135135135135127,0.6742424242424242,False
428,New Jersey Nets,99.3,108.9,2010,False,0.0,0.3203883495145629,False,Chicago Bulls,99.6,100.5,2013.0,0.13513513513513503,0.6515151515151516,False
429,New Orleans Hornets,106.5,108.9,2010,False,0.4931506849315067,0.3203883495145629,False,Cleveland Cavaliers,100.0,106.5,2013.0,0.16216216216216242,0.19696969696969668,False
430,New York Knicks,106.4,110.3,2010,False,0.486301369863014,0.1844660194174763,False,Dallas Mavericks,106.8,105.5,2013.0,0.6216216216216214,0.2727272727272725,False
431,Oklahoma City Thunder,107.0,103.5,2010,False,0.5273972602739725,0.8446601941747578,True,Denver Nuggets,103.7,103.6,2013.0,0.41216216216216245,0.4166666666666671,False
432,Orlando Magic,110.7,102.8,2010,False,0.7808219178082191,0.9126213592233018,True,Detroit Pistons,105.1,106.1,2013.0,0.5067567567567564,0.22727272727272751,False
433,Philadelphia 76ers,104.8,108.9,2010,False,0.3767123287671231,0.3203883495145629,False,Golden State Warriors,104.0,100.5,2013.0,0.4324324324324325,0.6515151515151516,False
434,Phoenix Suns,113.9,109.1,2010,False,1.0,0.3009708737864086,False,Houston Rockets,108.5,104.4,2013.0,0.7364864864864863,0.3560606060606055,False
435,Portland Trail Blazers,109.6,106.1,2010,False,0.7054794520547939,0.5922330097087389,True,Indiana Pacers,105.5,95.9,2013.0,0.5337837837837838,1.0,True
436,Sacramento Kings,104.4,109.1,2010,False,0.3493150684931511,0.3009708737864086,False,Los Angeles Clippers,108.7,102.8,2013.0,0.75,0.4772727272727275,False
437,San Antonio Spurs,109.3,103.9,2010,False,0.6849315068493147,0.8058252427184466,True,Los Angeles Lakers,101.6,105.4,2013.0,0.27027027027027006,0.2803030303030297,False
438,Toronto Raptors,110.2,112.2,2010,False,0.7465753424657534,0.0,False,Memphis Grizzlies,103.2,106.5,2013.0,0.3783783783783787,0.19696969696969668,False
439,Utah Jazz,109.7,104.0,2010,False,0.7123287671232876,0.7961165048543695,True,Miami Heat,110.6,102.3,2013.0,0.8783783783783777,0.5151515151515154,True
440,Washington Wizards,103.1,108.3,2010,False,0.2602739726027394,0.3786407766990297,False,Milwaukee Bucks,97.6,105.6,2013.0,0.0,0.26515151515151536,False
441,Atlanta Hawks,105.1,105.8,2011,False,0.3944954128440362,0.4836065573770495,False,Minnesota Timberwolves,105.8,103.1,2013.0,0.5540540540540538,0.4545454545454549,False
442,Boston Celtics,105.5,99.8,2011,False,0.4311926605504587,0.975409836065574,False,New Orleans Pelicans,107.3,107.2,2013.0,0.655405405405405,0.14393939393939337,False
443,Charlotte Bobcats,102.8,107.0,2011,False,0.18348623853211,0.3852459016393443,False,New York Knicks,103.2,107.5,2013.0,0.3783783783783787,0.12121212121212088,False
444,Chicago Bulls,107.2,99.5,2011,False,0.5871559633027525,1.0,True,Oklahoma City Thunder,107.8,100.0,2013.0,0.6891891891891888,0.6893939393939396,True
445,Cleveland Cavaliers,101.5,110.9,2011,False,0.0642201834862387,0.065573770491803,False,Orlando Magic,100.4,104.9,2013.0,0.1891891891891898,0.31818181818181757,False
446,Dallas Mavericks,108.4,104.1,2011,True,0.6972477064220187,0.6229508196721317,True,Philadelphia 76ers,100.1,109.0,2013.0,0.16891891891891878,0.007575757575757125,False
447,Denver Nuggets,111.7,106.8,2011,False,1.0,0.4016393442622954,False,Phoenix Suns,107.2,104.1,2013.0,0.6486486486486487,0.3787878787878791,False
448,Detroit Pistons,107.0,110.7,2011,False,0.5688073394495412,0.081967213114754,False,Portland Trail Blazers,112.4,105.8,2013.0,1.0,0.25,False
449,Golden State Warriors,107.1,109.4,2011,False,0.5779816513761462,0.1885245901639342,False,Sacramento Kings,104.6,108.4,2013.0,0.4729729729729726,0.053030303030302206,False
450,Houston Rockets,110.2,107.9,2011,False,0.8623853211009175,0.3114754098360652,False,San Antonio Spurs,107.0,99.5,2013.0,0.635135135135135,0.7272727272727275,True
451,Indiana Pacers,104.1,105.0,2011,False,0.3027522935779812,0.5491803278688525,False,Toronto Raptors,104.2,104.2,2013.0,0.44594594594594616,0.3712121212121209,False
452,Los Angeles Clippers,104.8,108.0,2011,False,0.36697247706422,0.3032786885245903,False,Utah Jazz,99.9,109.1,2013.0,0.15540540540540607,0.0,False
453,Los Angeles Lakers,109.6,103.3,2011,False,0.8073394495412837,0.6885245901639347,True,Washington Wizards,102.8,103.6,2013.0,0.35135135135135126,0.4166666666666671,False
454,Memphis Grizzlies,107.0,104.5,2011,False,0.5688073394495412,0.5901639344262296,False,Atlanta Hawks,109.2,102.6,2014.0,0.7547169811320754,0.7368421052631582,True
455,Miami Heat,110.6,102.9,2011,False,0.8990825688073387,0.7213114754098356,True,Boston Celtics,104.3,105.1,2014.0,0.523584905660377,0.5488721804511282,False
456,Milwaukee Bucks,100.8,101.5,2011,False,0.0,0.8360655737704918,False,Brooklyn Nets,102.2,104.4,2014.0,0.4245283018867924,0.6015037593984958,False
457,Minnesota Timberwolves,103.2,109.9,2011,False,0.2201834862385325,0.1475409836065571,False,Charlotte Hornets,102.2,106.2,2014.0,0.4245283018867924,0.46616541353383445,False
458,New Jersey Nets,102.1,108.9,2011,False,0.1192660550458712,0.2295081967213111,False,Chicago Bulls,108.6,103.7,2014.0,0.7264150943396221,0.6541353383458643,True
459,New Orleans Hornets,105.4,104.4,2011,False,0.4220183486238538,0.5983606557377046,False,Cleveland Cavaliers,110.8,106.6,2014.0,0.8301886792452826,0.4360902255639103,False
460,New York Knicks,109.9,109.0,2011,False,0.8348623853211012,0.2213114754098362,False,Dallas Mavericks,113.3,106.5,2014.0,0.9481132075471694,0.443609022556391,False
461,Oklahoma City Thunder,109.9,105.9,2011,False,0.8348623853211012,0.4754098360655734,False,Denver Nuggets,104.2,106.6,2014.0,0.5188679245283018,0.4360902255639103,False
462,Orlando Magic,107.4,101.8,2011,False,0.6055045871559638,0.8114754098360659,True,Detroit Pistons,99.9,106.9,2014.0,0.3160377358490567,0.41353383458646586,False
463,Philadelphia 76ers,105.3,103.8,2011,False,0.4128440366972475,0.6475409836065578,False,Golden State Warriors,107.5,99.1,2014.0,0.6745283018867922,1.0,True
464,Phoenix Suns,108.6,109.4,2011,False,0.7155963302752287,0.1885245901639342,False,Houston Rockets,103.3,100.2,2014.0,0.4764150943396223,0.9172932330827062,False
465,Portland Trail Blazers,107.3,105.7,2011,False,0.5963302752293574,0.4918032786885244,False,Indiana Pacers,99.7,102.2,2014.0,0.3066037735849056,0.7669172932330823,False
466,Sacramento Kings,102.9,108.4,2011,False,0.1926605504587162,0.2704918032786882,False,Los Angeles Clippers,111.9,105.8,2014.0,0.8820754716981132,0.4962406015037596,True
467,San Antonio Spurs,110.5,104.4,2011,False,0.8899082568807337,0.5983606557377046,True,Los Angeles Lakers,105.8,112.4,2014.0,0.5943396226415091,0.0,False
468,Toronto Raptors,105.2,111.7,2011,False,0.4036697247706425,0.0,False,Memphis Grizzlies,107.7,102.5,2014.0,0.6839622641509433,0.7443609022556389,True
469,Utah Jazz,107.0,108.8,2011,False,0.5688073394495412,0.2377049180327872,False,Miami Heat,104.5,108.2,2014.0,0.5330188679245281,0.3157894736842105,False
470,Washington Wizards,101.3,109.1,2011,False,0.0458715596330275,0.2131147540983613,False,Milwaukee Bucks,103.8,105.2,2014.0,0.49999999999999967,0.5413533834586464,False
471,Atlanta Hawks,104.2,100.4,2012,False,0.6282051282051283,0.756302521008403,True,Minnesota Timberwolves,100.7,111.6,2014.0,0.35377358490566035,0.0601503759398504,False
472,Boston Celtics,100.1,97.5,2012,False,0.3653846153846148,1.0,False,New Orleans Pelicans,108.1,109.2,2014.0,0.7028301886792447,0.24060150375939848,False
473,Charlotte Bobcats,94.4,109.4,2012,False,0.0,0.0,False,New York Knicks,103.3,110.3,2014.0,0.4764150943396223,0.15789473684210575,False
474,Chicago Bulls,106.3,97.5,2012,False,0.7628205128205126,1.0,True,Oklahoma City Thunder,103.9,102.6,2014.0,0.5047169811320755,0.7368421052631582,False
475,Cleveland Cavaliers,100.0,107.6,2012,False,0.3589743589743587,0.1512605042016815,False,Orlando Magic,100.5,105.7,2014.0,0.34433962264150925,0.5037593984962404,False
476,Dallas Mavericks,102.1,100.9,2012,False,0.493589743589743,0.714285714285714,False,Philadelphia 76ers,93.2,104.5,2014.0,0.0,0.593984962406015,False
477,Denver Nuggets,108.3,105.1,2012,False,0.8910256410256409,0.3613445378151269,False,Phoenix Suns,107.2,105.9,2014.0,0.660377358490566,0.4887218045112778,False
478,Detroit Pistons,100.0,105.0,2012,False,0.3589743589743587,0.3697478991596642,False,Portland Trail Blazers,108.0,100.9,2014.0,0.6981132075471695,0.8646616541353376,True
479,Golden State Warriors,103.9,107.3,2012,False,0.6089743589743591,0.1764705882352947,False,Sacramento Kings,105.5,106.9,2014.0,0.5801886792452828,0.41353383458646586,False
480,Houston Rockets,104.2,104.0,2012,False,0.6282051282051283,0.4537815126050423,False,San Antonio Spurs,106.8,102.5,2014.0,0.6415094339622638,0.7443609022556389,True
481,Indiana Pacers,105.5,102.1,2012,False,0.7115384615384615,0.6134453781512612,True,Toronto Raptors,114.4,106.3,2014.0,1.0,0.45864661654135364,False
482,Los Angeles Clippers,107.5,104.8,2012,False,0.8397435897435896,0.38655462184874,False,Utah Jazz,106.3,111.4,2014.0,0.6179245283018865,0.07518796992481191,False
483,Los Angeles Lakers,104.5,103.2,2012,False,0.6474358974358974,0.5210084033613445,False,Washington Wizards,105.9,102.2,2014.0,0.5990566037735849,0.7669172932330823,True
484,Memphis Grizzlies,102.8,100.6,2012,False,0.5384615384615381,0.7394957983193283,False,Atlanta Hawks,104.9,102.9,2015.0,0.5714285714285717,0.412121212121212,False
485,Miami Heat,105.6,99.2,2012,True,0.7179487179487175,0.857142857142857,True,Boston Celtics,103.2,99.2,2015.0,0.48469387755102056,0.6363636363636364,False
